!omamer-version: 2.0.4
!query-md5: 0ba3df64bec478a636fba2733128daa1
!date-run: 2024-10-16T09:35:19.332361
!db-path: DB/LUCA.h5
!db-info-source: OMA / All.Jul2024
!db-info-root_level: LUCA
!db-info-database_hash: c259ac11f2fe04d44b5e031a6ec1b496
qseqid	hogid	hoglevel	family_p	family_count	family_normcount	subfamily_score	subfamily_count	qseqlen	subfamily_medianseqlen	qseq_overlap
tr|A0A4U1F8V9|A0A4U1F8V9_MONMO	HOG:E0726743	Eutheria	1865.5408426232634	313	0.4941594392916294	0.49446807531277454	313	639	394	0.8918495297805643
tr|A0A4U1FAK6|A0A4U1FAK6_MONMO	HOG:E0793469.4r.34a.35a	Vertebrata	1931.9389811622202	518	0.9548408851004	0.9294078913657825	316	548	603	1.0
tr|A0A4U1FAL7|A0A4U1FAL7_MONMO	HOG:E0789466.1a.6b.1a	Euteleostomi	810.6894299097966	127	1.0	0.9999995021513349	15	133	426	1.0
tr|A0A4U1FAT4|A0A4U1FAT4_MONMO	HOG:E0790244.1b.5b	Vertebrata	6541.393222595243	1402	0.9566600803498139	0.9508821693325792	1220	1471	1450	0.9993197278911564
tr|A0A4U1FAT8|A0A4U1FAT8_MONMO	HOG:E0729030	Eutheria	782.9705689988714	103	0.41194873899725454	0.4119994592110805	103	256	313	0.8588235294117647
tr|A0A4U1FBH2|A0A4U1FBH2_MONMO	HOG:E0728621	Eutheria	3433.861698083607	471	0.8204899863592683	0.8170710921651021	469	580	489	0.9464594127806563
tr|A0A4U1FBL9|A0A4U1FBL9_MONMO	HOG:E0779981.2e.13b	Gnathostomata	10768.95293195643	2888	0.9943599424738455	0.9875648302835663	1511	2919	2913	1.0
tr|A0A4U1FDC3|A0A4U1FDC3_MONMO	HOG:E0793484.1e.4i.7b	Amniota	703.4984655791737	130	1.0	0.9999989384394224	5	136	435	1.0
tr|A0A4U1FDM1|A0A4U1FDM1_MONMO	HOG:E0802889.8ac.40k.113c	Artiodactyla	288.221898197551	62	1.0	0.9999999974171275	2	68	194	1.0
tr|A0A4U1FDV7|A0A4U1FDV7_MONMO	HOG:E0754152.1a	Gnathostomata	1981.6867626234803	270	0.9782487137751185	0.9523802062536729	120	282	280	1.0
tr|A0A4U1FEE7|A0A4U1FEE7_MONMO	HOG:E0807529.4b.5b.23b.13b.9b	Boreoeutheria	2451.453748738973	483	0.9756251955391271	0.7818175557944714	43	501	501	1.0
tr|A0A4U1FFD5|A0A4U1FFD5_MONMO	HOG:E0727142.2b	Boreoeutheria	929.593059437603	115	0.688587177947296	0.5937493403989478	76	173	194	1.0
tr|A0A4U1FFE2|A0A4U1FFE2_MONMO	HOG:E0761567.2a.6b.7c.14a	Artiodactyla	1010.8700096819327	151	0.9378325183469658	0.5172413605845196	15	167	167	1.0
tr|A0A4U1FFE6|A0A4U1FFE6_MONMO	HOG:E0763598.1f.9b.5a	Amniota	1201.81589955306	239	0.7000914204906399	0.10447656942840533	14	347	463	1.0
tr|A0A4U1FFN4|A0A4U1FFN4_MONMO	HOG:E0757197.1b.1c	Gnathostomata	2152.7789495677544	331	0.8755438077472003	0.8089414793327799	199	386	339	0.8779220779220779
tr|A0A4U1FGH4|A0A4U1FGH4_MONMO	HOG:E0803704.2b.5a.2c.8a	Boreoeutheria	2115.5108836691843	586	0.9896044423676014	0.9333321193832812	84	600	1146	1.0
tr|A0A4U1FGI3|A0A4U1FGI3_MONMO	HOG:E1033999.2b.10l.35c.32b	Amniota	2685.171656056269	642	0.9420415379203328	0.8941777116526728	338	687	677	1.0
tr|A0A4U1FGZ3|A0A4U1FGZ3_MONMO	HOG:E0726687	Eutheria	67.17643127505391	17	0.11683603242353365	0.11723962489423226	17	151	296	0.5
tr|A0A4U1FH29|A0A4U1FH29_MONMO	HOG:E0783551.2b.5c	Vertebrata	968.0085729565305	194	0.9698316209134312	0.9473642435793006	108	206	925	0.9707317073170731
tr|A0A4U1FI60|A0A4U1FI60_MONMO	HOG:E0732724.2a.3a	Cetacea	764.4298166810097	92	0.9387651111377442	0.39999998611706056	4	104	104	1.0
tr|A0A4U1FI97|A0A4U1FI97_MONMO	HOG:E0831891.4q.12b.9d.6b	Euteleostomi	3357.2023866607915	678	0.9413441047548108	0.8407375935106588	227	731	694	0.9643835616438357
tr|A0A4U1FIL1|A0A4U1FIL1_MONMO	HOG:E0789569.3b	Vertebrata	5454.210117883823	1370	0.9018175955012357	0.8847468482830121	1144	1523	2695	0.9875164257555847
tr|A0A4U1FJ83|A0A4U1FJ83_MONMO	HOG:E0778601.1b.5b	Primates	2192.286603451871	382	0.9896067110682307	0.1999997872358818	1	392	702	0.989769820971867
tr|A0A4U1FJ96|A0A4U1FJ96_MONMO	HOG:E0805351.3a.9a.1a.1d.3b.4a	Eutheria	1057.8093871913393	217	0.9151626743397765	0.8333316008716366	115	243	437	1.0
tr|A0A4U1FJS7|A0A4U1FJS7_MONMO	HOG:E0748231	Gnathostomata	1196.7851695961294	184	0.7048042522291018	0.7049780760097639	184	267	345	0.8834586466165414
tr|A0A4U1FK60|A0A4U1FK60_MONMO	HOG:E0804858.2b.2b	Bilateria	360.8495982754675	165	0.2752541144582942	0.2849257709492744	165	628	1773	1.0
tr|A0A4U1FL19|A0A4U1FL19_MONMO	HOG:E1028813.4e.4a.6b.12c.20b	Mammalia	1608.9401238119688	284	0.8844778642683595	0.15909063982645602	7	327	290	0.8926380368098159
tr|A0A4U1FLI3|A0A4U1FLI3_MONMO	HOG:E0785364.2a	Gnathostomata	916.9591749927625	167	0.6924566485781941	0.6851007168022832	161	247	412	0.7479674796747967
tr|A0A4U1FNV1|A0A4U1FNV1_MONMO	HOG:E0752681.1b.7a	Amniota	3915.9499615319987	611	0.9967321971982751	0.9770107490941713	85	619	728	0.9967637540453075
tr|A0A4U1FPC1|A0A4U1FPC1_MONMO	HOG:E0793923.1a.4d.4a.8c.6a	Tetrapoda	1631.5618901145715	260	0.9961618665364247	0.9782599778285036	45	267	285	0.9962406015037594
tr|A0A4U1FPT4|A0A4U1FPT4_MONMO	HOG:E0793104.6ls	Metazoa	136.6073669433717	94	0.8870906520720674	0.8382294671573968	57	110	536	0.9174311926605505
tr|A0A4U1FQ92|A0A4U1FQ92_MONMO	HOG:E0739791	Euteleostomi	3573.8236058618345	647	0.8646366526191239	0.8649588918983434	647	754	1074	0.9946879150066401
tr|A0A4U1FQZ2|A0A4U1FQZ2_MONMO	HOG:E0739270	Euteleostomi	3187.5112797911856	481	0.9876647615679636	0.987675725797377	481	493	491	1.0
tr|A0A4U1FRF7|A0A4U1FRF7_MONMO	HOG:E0746477.3b	Artiodactyla	1041.7640933740086	156	0.9873279992589774	0.7499999205766721	6	164	644	0.9877300613496932
tr|A0A4U1FRV1|A0A4U1FRV1_MONMO	HOG:E0816269.2b.3b	Gnathostomata	3133.231048092627	534	0.8708950249505382	0.8432504445702265	425	619	542	0.9368932038834952
tr|A0A4U1FSH7|A0A4U1FSH7_MONMO	HOG:E0761058.1b.8a	Tetraodon nigroviridis	3863.03132894324	667	0.9822783520090947	0.1428571334942302	2	685	609	1.0
tr|A0A4U1FT03|A0A4U1FT03_MONMO	HOG:E0727437.1b	Artiodactyla	1206.4598573883452	187	0.5860124676439592	0.42127642656653524	99	325	272	1.0
tr|A0A4U1FTC7|A0A4U1FTC7_MONMO	HOG:E0817310.2e.4b.14a.1a	Artiodactyla	1569.6658445339372	358	0.9672259080352792	0.5609755235527295	23	376	473	0.9893333333333333
tr|A0A4U1FTL1|A0A4U1FTL1_MONMO	HOG:E0745935.4a	Boreoeutheria	620.9713401454311	100	1.0	0.9999984641594686	5	106	776	1.0
tr|A0A4U1FUQ0|A0A4U1FUQ0_MONMO	HOG:E0789193.3a.1a.2a	Boreoeutheria	3450.403661623937	715	0.976610951701441	0.2272722071467874	5	742	1326	1.0
tr|A0A4V5P6F1|A0A4V5P6F1_MONMO	HOG:E0802735.3b.3b.12b	Theria	298.8447618787944	49	0.6899145714631333	0.5925922154932147	32	77	89	0.9473684210526315
tr|A0A4V5P6U8|A0A4V5P6U8_MONMO	HOG:E0794009.4a	Laurasiatheria	1249.432736139864	197	0.7545934863417526	0.45299103133752533	53	267	267	1.0
tr|A0A4V5P8L0|A0A4V5P8L0_MONMO	HOG:E0796953	Opisthokonta	56.286522993179254	12	0.0677102610140456	N/A	N/A	183	279	0.6318681318681318
tr|A0A4V5P959|A0A4V5P959_MONMO	HOG:E0784277.1a.3c.2b	Boreoeutheria	100.99688629864781	33	0.27437535115966943	0.15686031300076722	16	125	757	0.5967741935483871
tr|A0A4V5P9M0|A0A4V5P9M0_MONMO	HOG:E0778983	Eumetazoa	2282.673392941972	471	0.9176639633608975	0.9181105038346083	471	519	767	0.9826254826254827
tr|A0A4V5PA21|A0A4V5PA21_MONMO	HOG:E0783235.1a.1a	Amniota	771.1667730570573	116	0.5712749047157231	0.5347584010116677	100	209	128	0.5961538461538461
tr|A0A4V5PA59|A0A4V5PA59_MONMO	HOG:E0739952.7a	Artiodactyla	3359.0429028331423	625	0.7817181637361234	0.4662573022666274	152	805	751	0.9950248756218906
tr|A0A4V5PAU5|A0A4V5PAU5_MONMO	HOG:E0737970.1a	Amniota	1294.1956599625175	213	0.6824139756271855	0.678454409435509	211	318	242	0.9495268138801262
tr|A0A4V5PCF4|A0A4V5PCF4_MONMO	HOG:E0752328.1a.1b.5b	Boreoeutheria	1126.0188411020902	152	0.9101433193567464	0.571428358018735	20	173	149	0.9651162790697675
tr|A0A4V6WP11|A0A4V6WP11_MONMO	HOG:E0738150	Sarcopterygii	3340.0919492633366	651	0.6731663689408092	0.6739034380984733	651	972	812	1.0
tr|A0A4U1EE10|A0A4U1EE10_MONMO	HOG:E0746335	Gnathostomata	4383.474762718483	984	0.8479452296285687	0.8489765383869897	984	1165	1879	0.9922680412371134
tr|A0A4U1EG30|A0A4U1EG30_MONMO	HOG:E0739474.5c.5a	Glires	2723.0659063367284	384	0.9820839800653498	0.1249999296167257	1	397	397	1.0
tr|A0A4U1EHP1|A0A4U1EHP1_MONMO	HOG:E0793343.2a	Eumetazoa	3615.25301024139	575	1.0	0.9999904927693657	555	581	581	1.0
tr|A0A4U1EHU6|A0A4U1EHU6_MONMO	HOG:E0739972	Euteleostomi	2716.6780162939353	417	1.0	0.9999963700956287	417	423	979	1.0
tr|A0A4U1EHW7|A0A4U1EHW7_MONMO	HOG:E0814116.3r.25e.22f	Vertebrata	679.8962505674197	137	0.9927090236360188	0.9855054874406722	68	144	285	0.993006993006993
tr|A0A4U1EIQ4|A0A4U1EIQ4_MONMO	HOG:E0734835	Amniota	3356.4693646417904	544	0.9313992466202514	0.9314991946496998	544	590	579	1.0
tr|A0A4U1EIU3|A0A4U1EIU3_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	367	N/A	N/A
tr|A0A4U1EJ13|A0A4U1EJ13_MONMO	HOG:E0736512.3a	Boreoeutheria	2389.2065190760313	368	0.8068626205609992	0.45121814391844084	74	462	590	0.9002169197396963
tr|A0A4U1EJM3|A0A4U1EJM3_MONMO	HOG:E0726867.3b	Boreoeutheria	4128.517663391281	1018	0.6697293828785339	0.4802770383722423	475	1526	1412	0.9698360655737704
tr|A0A4U1EJT9|A0A4U1EJT9_MONMO	HOG:E0739404.3a	Tetrapoda	1651.8667935281737	263	0.8454921376578614	0.6842083457257224	104	317	340	0.8734177215189873
tr|A0A4U1EKK1|A0A4U1EKK1_MONMO	HOG:E0789120.3b.5b.4g	Vertebrata	794.9252303061769	141	0.9791050179085599	0.9680833745670001	91	150	278	1.0
tr|A0A4U1EKQ5|A0A4U1EKQ5_MONMO	HOG:E0803344.9a.11c.33a.6b	Theria	306.85136624428037	91	0.598606391449406	0.13698575928950726	10	157	376	0.8846153846153846
tr|A0A4U1EL29|A0A4U1EL29_MONMO	HOG:E0747762.7b.3b	Theria	1416.9158471049045	204	0.9760571655926886	0.9390238820637477	77	215	216	1.0
tr|A0A4U1ELD6|A0A4U1ELD6_MONMO	HOG:E0793287	Opisthokonta	1008.3676671380022	150	0.8822656243663554	0.8823499156642528	150	176	187	1.0
tr|A0A4U1ELK0|A0A4U1ELK0_MONMO	HOG:E0801880.10o.49b.70c.52a.22a	Amniota	2431.6151178399596	797	0.9098898584115306	0.4074067103547046	55	879	820	0.9886104783599089
tr|A0A4U1EM76|A0A4U1EM76_MONMO	HOG:E0746068.3b.7a	Cetacea	3011.678234542411	495	0.9320873122130781	0.2571428342198641	18	537	539	0.9850746268656716
tr|A0A4U1ENM3|A0A4U1ENM3_MONMO	HOG:E0801580.10s.37a.33b.37a.56b.25c.7a.6a.3b	Boreoeutheria	174.26249840207345	53	0.5914868030807258	0.18181800844286852	8	95	218	0.9574468085106383
tr|A0A4U1ENT1|A0A4U1ENT1_MONMO	HOG:E0731613	Mammalia	615.6868129130352	82	0.4969096138166779	0.4969685572772278	82	171	154	0.8176470588235294
tr|A0A4U1EP01|A0A4U1EP01_MONMO	HOG:E0752421.1b	Gnathostomata	1647.8562042700619	358	0.9543005543285875	0.9237411882373173	206	381	1659	0.9947368421052631
tr|A0A4U1EQD9|A0A4U1EQD9_MONMO	HOG:E0789080.2a.1c.5b.11c	Theria	4145.404896788971	812	0.9472369979564003	0.7899533118534621	173	863	837	0.9907192575406032
tr|A0A4U1EQR0|A0A4U1EQR0_MONMO	HOG:E0739354	Euteleostomi	2136.8556264369054	364	0.8270006864863805	0.8272684658560415	364	448	380	0.9261744966442953
tr|A0A4U1EQR1|A0A4U1EQR1_MONMO	HOG:E0727153	Eutheria	432.59609520417445	100	0.13661340171876504	N/A	N/A	929	3019	0.9170258620689655
tr|A0A4U1ER41|A0A4U1ER41_MONMO	HOG:E0792970.6u.61c.51b	Chordata	757.1591453273676	149	1.0	0.999999554131643	10	155	178	1.0
tr|A0A4U1ERH6|A0A4U1ERH6_MONMO	HOG:E0802084.4b.37a	Chordata	1192.5529176128446	206	1.0	0.9999992416040766	18	212	212	1.0
tr|A0A4U1ES79|A0A4U1ES79_MONMO	HOG:E0793067.6f.19a.22a	Deuterostomia	133.4006042551648	75	0.7014863774823886	0.2682821509415498	11	110	1937	0.9541284403669725
tr|A0A4U1ESN8|A0A4U1ESN8_MONMO	HOG:E0746136	Gnathostomata	5153.3618351266505	808	0.8926947687193517	0.8928116081934552	808	911	833	0.9164835164835164
tr|A0A4U1ESZ5|A0A4U1ESZ5_MONMO	HOG:E0745746	Gnathostomata	2965.310643344558	457	0.8753583302569606	0.8754732891153628	457	528	471	0.905123339658444
tr|A0A4U1ETF5|A0A4U1ETF5_MONMO	HOG:E0802258.9n	Opisthokonta	483.66750076405066	133	0.678915486232325	0.4583276978285035	55	201	424	0.99
tr|A0A4U1ETS3|A0A4U1ETS3_MONMO	HOG:E0747312.5b	Amniota	2631.881040161535	447	0.946918469776796	0.8677224417619177	164	478	639	1.0
tr|A0A4U1EUL4|A0A4U1EUL4_MONMO	HOG:E0738913	Euteleostomi	1465.7322577606192	225	0.6519909416127961	0.6521719894492201	225	351	264	0.72
tr|A0A4U1EV47|A0A4U1EV47_MONMO	HOG:E0807867.2a.9a	Eutheria	970.4218929271628	215	0.9142437018119045	0.7916642139064151	76	241	578	0.9416666666666667
tr|A0A4U1EVM0|A0A4U1EVM0_MONMO	HOG:E0737231.1a	Mammalia	2948.5677152743106	528	0.8207780297311451	0.7809475671238497	410	649	681	1.0
tr|A0A4U1EWH3|A0A4U1EWH3_MONMO	HOG:E0810210.2b.5a.14d.20a.14e	Vertebrata	1248.7364184401254	271	0.7100884909946441	0.6167209844708502	177	387	279	0.7150259067357513
tr|A0A4U1EY20|A0A4U1EY20_MONMO	HOG:E1027440.1c.4d.14f.30d.40b.13j.5a.1c	Euteleostomi	958.0446079478791	142	0.9860971894022941	0.6666664445396359	4	150	144	0.9865771812080537
tr|A0A4U1EYJ1|A0A4U1EYJ1_MONMO	HOG:E0732656	Amniota	310.377649210713	44	0.29925805168498476	0.2993191912994047	44	153	70	1.0
tr|A0A4U1EYM3|A0A4U1EYM3_MONMO	HOG:E0758237.1b.2b	Gnathostomata	1282.1767303795511	148	1.0	0.9999995967490385	17	154	162	1.0
tr|A0A4U1EYX9|A0A4U1EYX9_MONMO	HOG:E0792940.6go.245c.90a.37b.18a.17e	Euteleostomi	38.36195510693944	81	0.7705139208656548	0.38461488999531024	10	101	503	0.87
tr|A0A4U1EZ30|A0A4U1EZ30_MONMO	HOG:E0742883.1a.1a	Cetacea	2142.895287359857	400	0.626359703650472	0.1584157808866558	48	644	551	1.0
tr|A0A4U1EZ73|A0A4U1EZ73_MONMO	HOG:E0801468.10axl.5017a.3975b.2943b.2020a	Vertebrata	174.64059225940807	711	0.9676516894556945	0.9586181345485999	139	723	724	1.0
tr|A0A4U1EZY0|A0A4U1EZY0_MONMO	HOG:E0746042	Gnathostomata	1627.0350859128398	250	0.8011294286035225	0.8012772555336272	250	318	375	0.917981072555205
tr|A0A4U1F0T1|A0A4U1F0T1_MONMO	HOG:E0793260.4b	Eumetazoa	2183.8499363572387	507	0.9960197146050336	0.9934178072523437	302	515	512	0.9980544747081712
tr|A0A4U1F2L0|A0A4U1F2L0_MONMO	HOG:E0738363.1a	Amniota	4924.0828723019295	880	0.9574325228721506	0.9543769071014528	816	933	1023	1.0
tr|A0A4U1F302|A0A4U1F302_MONMO	HOG:E0731988.1a	Theria	1071.0729489964142	144	0.6791756332548264	0.6565648045406067	130	218	164	0.8202764976958525
tr|A0A4U1F447|A0A4U1F447_MONMO	HOG:E0738344	Sarcopterygii	6000.0819949717215	1025	0.9150027444913167	0.9151692995621892	1025	1126	1070	0.9315555555555556
tr|A0A4U1F463|A0A4U1F463_MONMO	HOG:E0801761.5a.17a.4b	Eutheria	1542.4650355002059	311	1.0	0.9999995760860588	45	317	333	1.0
tr|A0A4U1F480|A0A4U1F480_MONMO	HOG:E0737764.2a.2a	Amniota	510.6806118521796	79	0.5983076159135777	0.569104480335449	70	138	159	0.6861313868613139
tr|A0A4U1F4E5|A0A4U1F4E5_MONMO	HOG:E0778095.1a.4a	Tetrapoda	1577.504110888616	317	0.8402151527971318	0.36433590532061666	47	387	678	0.9119170984455959
tr|A0A4U1F5I7|A0A4U1F5I7_MONMO	HOG:E0732453.1a	Laurasiatheria	815.3204362051805	121	0.4156833700153254	0.22317576194117147	52	297	207	0.7162162162162162
tr|A0A4U1F6T7|A0A4U1F6T7_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	396	N/A	N/A
tr|A0A4U1F6U2|A0A4U1F6U2_MONMO	HOG:E0779828.3b.3b	Gnathostomata	1733.2071950214606	354	0.9750462327184475	0.9274158214691962	115	369	1156	1.0
tr|A0A4U1F6W2|A0A4U1F6W2_MONMO	HOG:E0745739.1a	Sarcopterygii	2400.2439113794862	348	0.8720995580288324	0.6046502122936356	78	405	349	0.8737623762376238
tr|A0A4U1F712|A0A4U1F712_MONMO	HOG:E0754010	Vertebrata	357.4028863333801	106	0.3536320750429384	0.3568878211419188	106	303	1483	1.0
tr|A0A4U1F8A7|A0A4U1F8A7_MONMO	HOG:E0753931.1b	Gnathostomata	658.9967054540226	234	0.4421176327457526	0.41830860698561007	210	527	1909	0.8935361216730038
tr|A0A4U1F8B7|A0A4U1F8B7_MONMO	HOG:E0738120.1b	Tetrapoda	871.4450111895256	101	1.0	0.9999988380302559	93	107	160	1.0
tr|A0A4U1F8R7|A0A4U1F8R7_MONMO	HOG:E0749861.2a	Euteleostomi	2998.3325047705293	466	0.9978553703571087	0.9972539272092716	364	473	574	1.0
tr|A0A4U1F931|A0A4U1F931_MONMO	HOG:E0802681.2a	Bilateria	10446.682831581324	3449	0.8139767073276633	0.8044464661818326	3153	4239	4080	0.9969325153374233
tr|A0A4U1F968|A0A4U1F968_MONMO	HOG:E0802124.5b.7a.3g.15a.10e.21a.20a.27c.15a.1l	Amniota	459.54703877227774	93	0.6830129998505978	0.1249998718249546	7	142	164	0.9716312056737588
tr|A0A4U1F998|A0A4U1F998_MONMO	HOG:E0802977.7k.46ag.88i.67b.44d.20d	Mammalia	1356.080136180073	379	0.9814057423476839	0.9573159773870942	157	392	423	0.9948849104859335
tr|A0A4U1F9R3|A0A4U1F9R3_MONMO	HOG:E0801970.4a.22b.16b.40a.32b	Deuterostomia	276.25727917119826	63	0.7399181062969329	0.129031810904723	4	91	116	0.9666666666666667
tr|A0A4U1FAE6|A0A4U1FAE6_MONMO	HOG:E0785202.2a	Chordata	1049.09890235083	152	0.7834009457510214	0.7653612513890661	137	200	163	0.8140703517587939
tr|A0A4U1FBJ0|A0A4U1FBJ0_MONMO	HOG:E0811472.1b	Opisthokonta	7142.842322317299	1480	0.9832664978533178	0.983217889210995	1467	1511	1480	1.0
tr|A0A4U1FBK7|A0A4U1FBK7_MONMO	HOG:E0761318.2b.6a.2c	Gnathostomata	7874.246428630463	2476	0.7841075562904897	0.5564330967133264	892	3166	5016	1.0
tr|A0A4U1FC80|A0A4U1FC80_MONMO	HOG:E0793928.1d	Metazoa	1326.794730856678	230	0.9703874258851551	0.9523780595638068	160	243	267	1.0
tr|A0A4U1FCA0|A0A4U1FCA0_MONMO	HOG:E0802359.21a.17c	Gnathostomata	457.251346227594	82	0.9879149924658356	0.49999955122591155	1	89	284	0.9886363636363636
tr|A0A4U1FCE5|A0A4U1FCE5_MONMO	HOG:E1033201.8a	Vertebrata	5397.496296754081	1244	1.0	0.9999933184318275	733	1250	1263	1.0
tr|A0A4U1FD29|A0A4U1FD29_MONMO	HOG:E0737090.1l.4a	Mammalia	2716.375399185798	447	0.9429365774342073	0.9156235271169846	293	533	534	1.0
tr|A0A4U1FD67|A0A4U1FD67_MONMO	HOG:E0756249.2b.8b.1b	Artiodactyla	2774.1933052407635	442	0.9304289743829086	0.32692303979428544	17	481	479	0.9666666666666667
tr|A0A4U1FDM5|A0A4U1FDM5_MONMO	HOG:E0727166	Eutheria	1528.6338742851754	227	0.4111027405548548	0.4094192531546423	226	568	320	0.892416225749559
tr|A0A4U1FEF3|A0A4U1FEF3_MONMO	HOG:E0751270.2a	Artiodactyla	3061.460834164155	474	0.9220902617420068	0.7092196650863126	100	520	520	1.0
tr|A0A4U1FEH1|A0A4U1FEH1_MONMO	HOG:E0759237.1a.1a	Gnathostomata	2372.3666923152377	403	1.0	0.9999966784260276	55	412	1069	1.0
tr|A0A4U1FEK3|A0A4U1FEK3_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	175	N/A	N/A
tr|A0A4U1FF34|A0A4U1FF34_MONMO	HOG:E0790068.1a.2c	Gnathostomata	1550.1828382396764	366	0.6552620680297678	0.6289893879479698	334	563	926	0.9911032028469751
tr|A0A4U1FF42|A0A4U1FF42_MONMO	HOG:E0801468.10dmc.5382d.4229c.3150b.2225b	Taeniopygia guttata	14.796651008391372	166	0.801196525769139	0.14285713995141133	4	181	166	1.0
tr|A0A4U1FFC4|A0A4U1FFC4_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	132	N/A	N/A
tr|A0A4U1FFQ7|A0A4U1FFQ7_MONMO	HOG:E0757365.2b	Gnathostomata	1071.6207201053746	132	0.5135839070653186	0.5039677625767701	127	263	138	0.5229007633587787
tr|A0A4U1FG21|A0A4U1FG21_MONMO	HOG:E0803371.7k.44g.60a.62a.36b	Euteleostomi	1233.3675910916581	412	0.751463061608922	0.6331491519522754	233	550	546	0.9435336976320583
tr|A0A4U1FG71|A0A4U1FG71_MONMO	HOG:E0804822.16a.8a.6e.19d.9b	Euteleostomi	1400.552096494978	316	0.6795602711105577	0.11176425549396925	19	481	371	0.8625
tr|A0A4U1FGJ3|A0A4U1FGJ3_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	129	N/A	N/A
tr|A0A4U1FHP9|A0A4U1FHP9_MONMO	HOG:E0750330	Gnathostomata	3599.7480799429754	584	0.9195623876017973	0.9196789366881943	584	642	664	1.0
tr|A0A4U1FIT6|A0A4U1FIT6_MONMO	HOG:E0740985.2b	Artiodactyla	1206.404252025161	177	0.515904123902466	0.18226594463468734	37	349	222	0.9942528735632183
tr|A0A4U1FIU6|A0A4U1FIU6_MONMO	HOG:E0781293.1a.1a	Gnathostomata	2594.502006925094	510	0.982562628126509	0.9784041529436148	408	525	1026	1.0
tr|A0A4U1FIX3|A0A4U1FIX3_MONMO	HOG:E0801468.10caz.5197a.4093b.3035b	Bilateria	30.875656696615152	148	1.0	0.9999991731579565	21	154	760	1.0
tr|A0A4U1FJF7|A0A4U1FJF7_MONMO	HOG:E0756289	Chordata	1706.7966970769012	339	0.6121940273011639	0.6039688539705591	334	559	673	0.9982078853046595
tr|A0A4U1FJI2|A0A4U1FJI2_MONMO	HOG:E0759204.1a.1d.8b	Boreoeutheria	3173.632785141036	574	0.9196404996935317	0.7560963873829396	155	630	600	1.0
tr|A0A4U1FKP0|A0A4U1FKP0_MONMO	HOG:E0717476.4b	Artiodactyla	1443.4240698793933	193	0.8427446255312845	0.493150611642501	36	235	235	1.0
tr|A0A4U1FMG6|A0A4U1FMG6_MONMO	HOG:E0802534.1a.1b.6a	Chordata	611.8603600983434	105	0.8675448860481436	0.4482751236903035	13	127	179	1.0
tr|A0A4U1FP62|A0A4U1FP62_MONMO	HOG:E0829465.1b.1a	Boreoeutheria	1067.5742485783142	107	1.0	0.9999999835341882	18	113	167	1.0
tr|A0A4U1FPD2|A0A4U1FPD2_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	181	N/A	N/A
tr|A0A4U1FPJ2|A0A4U1FPJ2_MONMO	HOG:E0756064.1b	Vertebrata	797.1262495142927	139	0.9327320250528564	0.9290750461410915	131	155	546	0.987012987012987
tr|A0A4U1FRD2|A0A4U1FRD2_MONMO	HOG:E0779919	Eumetazoa	2087.247285713668	311	1.0	0.9999965257136939	311	317	312	1.0
tr|A0A4U1FSN5|A0A4U1FSN5_MONMO	HOG:E0747005	Gnathostomata	1441.671371591793	291	0.6953124252052176	0.6961580911113446	291	424	1043	0.9148936170212766
tr|A0A4U1FSP1|A0A4U1FSP1_MONMO	HOG:E0803198.2b	Opisthokonta	374.53632808013936	69	1.0	0.9999920421699773	66	75	346	1.0
tr|A0A4U1FVS4|A0A4U1FVS4_MONMO	HOG:E0752993.1a.1b	Eutheria	1435.5593589510274	183	1.0	0.9999996877952925	101	189	189	1.0
tr|A0A4V5P767|A0A4V5P767_MONMO	HOG:E0801484.10el.441s.605a.491b.340a.186b	Eutheria	366.9323310269134	177	0.6156237971712312	0.11199985374484744	14	286	213	0.9508771929824561
tr|A0A4V5P7F1|A0A4V5P7F1_MONMO	HOG:E0736560	Tetrapoda	3012.126565418082	463	0.9352803668812603	0.9353479521518726	463	501	498	0.992
tr|A0A4V5P827|A0A4V5P827_MONMO	HOG:E0804865.9a.8b	Eutheria	2295.6852846590414	526	0.9188333414411779	0.8351237627043993	233	578	544	1.0
tr|A0A4V5P880|A0A4V5P880_MONMO	HOG:E0802262	Eukaryota	125.30143852442629	56	0.06241626141227962	N/A	N/A	874	181	0.8602520045819015
tr|A0A4V5P8D6|A0A4V5P8D6_MONMO	HOG:E0802866.5d.22q.20b.5d.15b.45a.15b.6a	Balaenoptera musculus	675.7459151999421	105	0.9632580396847722	0.44444443379009557	4	115	193	1.0
tr|A0A4V5P9F1|A0A4V5P9F1_MONMO	HOG:E0781578.4a	Vertebrata	4467.629394157946	995	0.9498821153436583	0.9410932762220982	831	1053	1487	1.0
tr|A0A4V5PAV4|A0A4V5PAV4_MONMO	HOG:E0761410.8f.15a	Boreoeutheria	4959.996870776075	1085	0.9479963712713442	0.72429721802104	155	1151	1054	0.9991304347826087
